,Nombre,Score,Excelente,MuyBueno,Normal,Malo,Pesimo,Num_Reviews,Posicion,Rango_precio,Tipo_Cocina,Awards,Score_Comida,Score_Servicio,Calidad_Precio,Ambiente,Direccion,Web_TripAdvisor,Latina,Eur Este,Africana,China,Japonesa,Arabe,Mexicana,Caribeña,Asiatica,America Norte,America Sur,Italiana,Española,Eur Occidental,Asador,N/A,India,Num_Reviews_Spain,Latitud,Longitud
9284,Bar del Reves,5.0,6,2,0,0,0,8,2989.0,€,['Española'],0,,,,,"['Calle Santa Brigida 5', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9705145-Reviews-Bar_del_Reves-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,40.424564,-3.6998139
9285,La Bonita Madrid,4.0,62,37,13,6,15,137,1756.0,€€ - €€€,"['Internacional', 'Mediterránea', 'Española']",1,4.0,4.5,4.0,,"['Calle de Rosario Pino 15', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15221949-Reviews-La_Bonita-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,133,40.4621646,-3.6927501
9286,Cerveceria San Millan,2.5,45,40,28,17,84,284,4792.0,€€ - €€€,"['Bar', 'Mediterránea', 'Europea']",0,3.0,3.0,3.0,3.0,"['Calle Toledo 61', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4472818-Reviews-Cerveceria_San_Millan-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,214,40.6147707,-4.038656
9287,Terraza del Corte Inglés,4.0,4,4,2,0,1,14,4756.0,€€ - €€€,[],0,4.0,4.0,4.0,,"['Calle de Carmen 4 28', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19732617-Reviews-Terraza_del_Corte_Ingles-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,,
9288,Shibari Sushi & Grill,5.0,14,0,0,0,0,14,153.0,€€ - €€€,['Fusión japonesa'],0,,,,,"['Calle de Mira el Río Baja 20', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24063085-Reviews-Shibari_Sushi_Grill-Madrid.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,,
9289,Pandeazucar,4.5,3,3,0,0,0,6,3411.0,€€ - €€€,[],0,,,,,"['Calle Ayala 112', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10223905-Reviews-Pandeazucar-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,40.4271785,-3.6741259
9290,Topic Recoletos,3.0,0,0,1,0,0,1,2696.0,€€ - €€€,['Mediterránea'],0,,,,,"['Calle Salustiano Olozaga', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12513351-Reviews-Topic_Recoletos-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40.4206847,-3.6905634
9291,Restaurante Alameda,3.5,6,2,2,0,3,16,5957.0,€€ - €€€,"['Mediterránea', 'Barbacoa', 'Española']",0,,,,,"['Noray', ' 5 A Pie De Calle', ' 28042 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21341581-Reviews-Restaurante_Alameda-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,,
9292,Shampan,4.0,36,22,13,4,5,88,195.0,€€ - €€€,"['India', 'Internacional', 'Opciones vegetarianas']",0,4.0,4.0,3.5,,"['Calle de Antonio Arias 2', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14918266-Reviews-Shampan-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80,40.4178545,-3.6715774
9293,Cabreira,3.5,44,47,29,16,24,200,1749.0,€€ - €€€,['Española'],0,4.0,4.0,3.5,4.0,"['Calle Ruiz', ' 2', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5262788-Reviews-Cabreira-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,160,,
9294,La Jarra y La Pipa,4.0,0,1,0,0,0,1,4107.0,€€ - €€€,[],0,,,,,"['Calle de Alcala 147', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19780939-Reviews-La_Jarra_y_La_Pipa-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.42447995,-3.676835097249773
9295,Casa Jacinto,4.5,113,67,17,1,3,268,177.0,€€ - €€€,"['Mediterránea', 'Española', 'Opciones vegetarianas']",1,4.5,4.5,4.5,4.0,"['Calle Reloj 20', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2000855-Reviews-Casa_Jacinto-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,201,40.4219566,-3.7117012
9296,Morrighan,4.0,7,10,4,1,0,22,3715.0,€€ - €€€,"['Irlandesa', 'Bar', 'Mediterránea']",0,4.0,4.0,4.0,,"['Paseo de Santa Maria de la Cabeza 65', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4662610-Reviews-Morrighan-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,22,40.3976676,-3.7022836
9297,Steak Burger Atocha,4.5,2,520,82,27,34,3826,46.0,€€ - €€€,['Opciones sin gluten'],0,4.5,4.5,4.0,4.5,"['Calle Atocha 110', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7225121-Reviews-Steakburger_Atocha-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,665,40.409637,-3.6937278
9298,Trinchea,5.0,23,1,0,1,0,28,1540.0,€€ - €€€,"['Restaurante de carne', 'Mediterránea', 'Barbacoa']",0,,,,,"['Calle De Campezo', ' 14', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23445782-Reviews-Trinchea_Restaurante-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,40.4434117,-3.5833672
9299,Panacea Madrid,2.5,0,1,1,0,1,3,461.0,€€ - €€€,['Fusión'],0,,,,,"['Calle Serrano 41', ' 28001 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6786904-Reviews-Panacea_Madrid-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,40.4477973,-3.6838191
9300,La Hummuseria,4.5,226,173,37,6,8,636,3.0,€€ - €€€,"['Mediterránea', 'Saludable', 'De Oriente Medio']",1,4.5,4.5,4.5,,"['Calle Hernan Cortes 8', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8672759-Reviews-La_Hummuseria-Madrid.html,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,450,40.4234289,-3.6999874
9301,El 23 Restaurante,4.5,9,4,1,0,0,15,4013.0,€€ - €€€,['Española'],0,,,,,"['Avenida Fermina Sevillano 23', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12992733-Reviews-El_23_Restaurante-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,40.4434433,-3.5707946
9302,La Austriaca,4.5,71,36,8,4,2,180,323.0,€,"['Café', 'Mediterránea', 'Europea']",0,4.5,4.5,4.5,4.5,"['San Onofre Nº3', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d796848-Reviews-La_Austriaca-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,121,40.4213462,-3.7012193
9303,Perrachica,3.5,697,969,673,353,370,3238,2435.0,€€ - €€€,"['Internacional', 'Mediterránea', 'Europea']",0,3.5,3.5,3.0,,"['Calle Eloy Gonzalo 10', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8694037-Reviews-Perrachica-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3062,40.4337576,-3.7029074
9304,Quinqué Madrid Restaurante,4.5,68,22,10,1,1,104,666.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",1,4.5,4.5,4.5,,"['Calle Apolonio Morales 3', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15849480-Reviews-Quinque_Madrid_Restaurante-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,102,40.4635269,-3.6843772
9305,100 Montaditos,3.5,4,1,4,2,0,11,3368.0,€,['Española'],0,,,,,"['Paseo San Francisco de Sales 36', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6875434-Reviews-100_Montaditos-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,,
9306,El Tigre,4.0,547,692,365,147,172,2987,687.0,€,"['Bar', 'Mediterránea', 'Española']",0,3.5,3.5,4.5,4.0,"['Calle Infantas 30', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1829992-Reviews-El_Tigre-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1923,40.4203878,-3.6986864
9307,Puturru De Foie,4.5,43,18,5,3,4,85,755.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",0,4.5,4.0,4.5,4.5,"['Calle Augusto Figueroa 24 2a Planta Local 23 Mercado de San Anton', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4896109-Reviews-Puturru_De_Foie-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,73,,
9308,Churreria Santiaguinos,4.0,9,7,3,0,3,23,2476.0,€,['Española'],0,4.5,4.5,4.5,,"['Calle Ardemans 12', ' 28028 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12050033-Reviews-Churreria_Santiaguinos-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,40.4335305,-3.6713822
9309,Restaurante O'boi,4.0,0,1,0,0,0,1,2630.0,€€ - €€€,[],0,,,,,"['Calle De Melilla', ' 69', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23939728-Reviews-Restaurante_O_boi-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.4009921,-3.7098949
9310,V de Vegas,3.5,1,4,0,0,1,6,6510.0,€€ - €€€,[],0,,,,,"['Calle Caunedo 4', ' 28037 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15666764-Reviews-V_de_Vegas-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,40.4377333,-3.6348588
9311,Wok Sun,4.5,44,14,3,2,3,90,1451.0,€,"['China', 'Japonesa', 'Asiática']",1,4.5,4.5,4.5,,"['Calle Tetuan 24', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7260303-Reviews-Wok_Sun-Madrid.html,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,66,40.4177977,-3.70337
9312,La Taberna Fantástica,4.5,34,16,2,2,1,60,1104.0,€€ - €€€,"['Mediterránea', 'Española', 'Opciones vegetarianas']",0,4.5,5.0,4.0,,"['Calle de Suecia', ' 90', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7233669-Reviews-La_Taberna_Fantastica-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55,40.4317701,-3.6053991
9313,Fiat Cafe,3.5,11,35,15,5,8,76,2052.0,€€ - €€€,['Mediterránea'],0,4.0,3.5,3.5,,"['Calle Serrano 197', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7066866-Reviews-Fiat_Cafe-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74,40.4514747,-3.6818401
9314,Maluca,3.0,9,7,3,9,7,37,269.0,€€ - €€€,"['Latina', 'Mediterránea', 'Española']",0,3.5,3.0,3.0,,"['Avenida De La Peseta', ' 64', ' 28054 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21381320-Reviews-Maluca-Madrid.html,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,40.3633526,-3.7459167
9315,Cuenllas,4.5,3,1,1,0,0,5,6345.0,€€ - €€€,[],0,,,,,"['Pasaje Hoyuelo', ' 28007 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d991537-Reviews-Cuenllas-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,40.4010441,-3.6763514
9316,Lambar,3.0,3,1,0,0,3,7,710.0,€,"['Bar', 'Café', 'Pub']",0,,,,,"['Calle Hilarión Eslava', ' 31', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12895772-Reviews-Lambar-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,40.4352746,-3.7168164
9317,"La Tagliatella CC La Gavia, Madrid",3.5,34,17,8,8,18,86,3175.0,€€ - €€€,"['Italiana', 'Pizza', 'Mediterránea']",0,3.5,3.5,3.5,,"['Calle Adolfo Bioy Casares 2 CC La Gavia', ' 28051 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11933068-Reviews-La_Tagliatella_CC_La_Gavia_Madrid-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,85,,
9318,Taberna Mota,4.0,0,1,0,0,0,1,7638.0,€€ - €€€,[],0,,,,,"['Calle de Palencia 46', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17327182-Reviews-Taberna_Mota-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40.4495538,-3.6992138
9319,Didedas restaurante,5.0,1,0,0,0,0,1,3.0,€€ - €€€,"['Mediterránea', 'Europea', 'Georgiana']",0,,,,,"['Calle Doctor Fourquet 28', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d26125437-Reviews-Didedas_restaurante-Madrid.html,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,,
9320,Gracias Padre Jungle Club,4.0,107,29,14,9,21,191,55.0,€€ - €€€,"['Mexicana', 'Latina', 'Centroamericana']",0,4.0,4.0,3.5,,"['Calle Sandoval 16', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15202444-Reviews-Gracias_Padre_Jungle_Club-Madrid.html,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180,40.4302412,-3.704744
9321,Anto III,5.0,1,0,0,0,0,1,7158.0,€€ - €€€,[],0,,,,,"['Calle de Antonio Grilo 3', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19437333-Reviews-Anto_III-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40.4234432,-3.7079316
9322,Cafeteria Neila,4.5,75,20,3,0,0,132,312.0,€,"['Bar', 'Café', 'Española']",0,4.5,4.5,5.0,,"['Calle Santa Maria 41', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3182123-Reviews-Cafeteria_Neila-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,98,40.7327198,-3.5825085
9323,Distrito 1 - Las Tablas,4.5,43,6,2,2,1,54,1166.0,€€ - €€€,"['Café', 'Asiática', 'Vietnamita']",1,,,,,"['Paseo San Millán de la Cogolla', ' 9', ' 28050 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21199295-Reviews-Distrito_1_Las_Tablas-Madrid.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54,,
9324,Marietta Spazio Gourmet,5.0,4,0,0,0,0,4,61.0,€€ - €€€,['Tienda gourmet'],0,,,,,"['Calle Capiscol 6 Local 2', ' 28050 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19470233-Reviews-Marietta_Spazio_Gourmet-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,40.5077958,-3.6750963
9325,Pasteleria Timon,5.0,3,1,0,0,0,4,5255.0,€€ - €€€,[],0,,,,,"['Calle Gabino Jimeno', ' 7 BAJO', ' 28026 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19599864-Reviews-Pasteleria_Timon-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,,
9326,Palacete de rosales,2.5,10,8,10,10,56,130,4956.0,€€ - €€€,['Española'],0,3.0,3.0,2.5,3.5,"['Paseo del Pintor Rosales', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4565699-Reviews-Palacete_de_rosales-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94,40.4251891,-3.7168648
9327,Altuntún,3.5,1,2,2,1,0,6,6673.0,€€ - €€€,[],0,,,,,"['Calle María de las Mercedes Borbón', ' 28055 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15558306-Reviews-Altuntun-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,,
9328,El Rincon,4.5,46,52,10,3,1,200,84.0,€€ - €€€,"['Restaurante de carne', 'Internacional', 'Mediterránea']",0,4.5,4.5,4.0,4.5,"['Calle Prado', ' 25', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3192887-Reviews-El_Rincon-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,112,40.3616989,-3.8721516
9329,El Chiringuito Peruano,4.5,1,1,0,0,0,2,267.0,€,"['Peruana', 'Latina', 'Sudamericana']",0,,,,,"['Plaza Mostenses 1 Mercado Mostenses', ' primera planta local 9 y 10', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d18937434-Reviews-El_Chiringuito_Peruano-Madrid.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,
9330,Granjero Busca Campero,4.5,23,2,2,0,1,31,1479.0,€,"['Española', 'Opciones vegetarianas']",0,5.0,5.0,5.0,,"['Calle Barbieri 13 Chueca', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10713217-Reviews-Granjero_Busca_Campero-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28,40.4214169,-3.6980723
9331,Canoa Restaurante,5.0,5,0,0,0,0,5,2094.0,€€€€,['Mediterránea'],0,,,,,"['Calle Monasterio de Sobrado', ' 5', ' 28049 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21074299-Reviews-Canoa_Restaurante-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,40.5091941,-3.6927889
9332,Cabo Fisterra,3.0,3,4,4,2,6,20,4394.0,€€ - €€€,['Española'],0,3.0,3.5,3.0,,"['Paseo De Las Yeserias', ' 15', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9712225-Reviews-Cabo_Fisterra-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,,
9333,El Gato Y La Almendra,4.5,10,4,2,0,0,16,325.0,€,['Saludable'],0,,,,,"['Calle Del Oriana', ' 15', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14996596-Reviews-El_Gato_Y_La_Almendra-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,40.3967616,-3.6839836
9334,La Castañuela,4.5,0,1,0,0,0,2,3754.0,€€ - €€€,[],0,,,,,"['Plaza de España 9', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17752006-Reviews-La_Castanuela-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40.4219053,-3.713606
9335,La Jamboteca de Vallecas,4.0,22,5,2,0,6,36,3600.0,€,['Fusión'],0,4.5,4.5,5.0,,"['Plaza del Puerto Rubio 5', ' 28053 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13597763-Reviews-La_Jamboteca_de_Vallecas-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,,
9336,Economico,2.5,7,10,17,8,49,127,4922.0,€,"['Bar', 'Española']",0,2.5,2.5,2.5,3.5,"['Calle Argumosa 9', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d839319-Reviews-Economico-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,91,40.4083556,-3.6995524
9337,The Clover House,4.0,82,18,18,16,24,175,1956.0,€€ - €€€,"['Americana', 'Irlandesa', 'Europea']",0,3.5,3.5,3.0,3.0,"['Calle Campezo 14', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2010714-Reviews-The_Clover_House-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,158,40.4434117,-3.5833672
9338,Estela Hojaldre,4.5,7,3,0,0,0,10,3533.0,€€ - €€€,[],0,4.5,4.0,4.5,,"['Plaza De Jesús 5', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23453211-Reviews-Estela_Hojaldre-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,40.4138825,-3.6957824
9339,El Nido de Sanchinarro,4.0,5,7,0,1,0,13,4396.0,€,['Española'],0,,,,,"['Calle Cardenal Tavera 2 Esquina Maria Tudor', ' 28050 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9455647-Reviews-El_Nido_de_Sanchinarro-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,,
9340,DPipo Pizza y Pollo,3.0,0,5,4,0,5,16,553.0,€€ - €€€,"['Italiana', 'Pizza']",0,,,,,"['Calle de Miguel Angel 26', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15018083-Reviews-DPipo_Pizza_y_Pollo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,40.4332049,-3.691335
9341,La Bodeguita,4.0,4,2,1,0,1,10,5216.0,€€ - €€€,[],0,,,,,"['Castrillo de Aza', ' 12', ' 28031 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5884050-Reviews-La_Bodeguita-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,40.3857939,-3.6071335
9342,Restaurante O'Ribeiriño,3.0,13,9,5,8,10,48,2540.0,€€ - €€€,"['Mediterránea', 'Española']",0,3.0,3.0,3.0,,"['Paseo Imperial 89', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5493105-Reviews-Restaurante_O_Ribeirino-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,40.4029188,-3.7154143
9343,Aboca Restobar,4.5,51,19,3,1,4,84,1354.0,€,"['Italiana', 'Francesa', 'Alemana']",0,4.5,4.5,4.0,,"['Calle Tampico 34', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10227497-Reviews-Aboca_Restobar-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,78,40.4398508,-3.6323759
9344,La Gusa,4.5,56,35,10,2,1,109,486.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",0,4.5,4.5,4.0,,"['Calle del Principe de Vergara 83', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12122562-Reviews-La_Gusa-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,104,40.435682,-3.6794433
9345,Cevichevere,4.0,12,2,2,2,3,22,31.0,€€ - €€€,"['Japonesa', 'Fusión', 'Saludable']",0,4.0,4.0,4.0,,"['Calle de Maria de Molina 18 Metro Iglesia', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12406925-Reviews-Cevichevere-Madrid.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21,,
9346,Café-Taberna Alabanda,4.0,21,11,4,1,6,46,2187.0,€€ - €€€,"['Mediterránea', 'Española', 'Saludable']",0,3.5,3.5,4.0,,"['calle Miguel Servet 15 - Lavapies Metro: Lavapiés o Embajadores', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7056275-Reviews-Cafe_Taberna_Alabanda-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43,,
9347,Le Bistroman Atelier,4.5,81,14,7,2,5,128,10.0,€€€€,"['Francesa', 'Mediterránea', 'Europea']",1,4.5,4.5,4.0,,"['entre el Palacio Real y el Teatro Real between the Royal Palace and the Royal Theatre', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17561068-Reviews-Le_Bistroman_Atelier-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,109,,
9348,Iberico & D.O.,4.5,19,5,2,0,0,30,51.0,€€ - €€€,"['Española', 'Vinoteca', 'Opciones vegetarianas']",0,5.0,5.0,5.0,,"['Plaza Doctor Laguna 2 Plaza', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7281351-Reviews-Iberico_D_O-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26,,
9349,Los Gauchos,3.0,4,3,1,0,5,13,4145.0,€,"['Café', 'Española', 'Bares para comer']",0,1.0,2.0,1.0,,"['Calle Doctor Esquerdo 209', ' 28007 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7624339-Reviews-Los_Gauchos-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,40.4133646,-3.6707516
9350,Las Noches de Moscu,4.0,158,145,58,27,28,449,1.0,€€ - €€€,"['Europea', 'Rusa', 'Opciones vegetarianas']",1,4.0,4.5,4.0,4.0,"['Calle Marques de Santa Ana 37', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2479878-Reviews-Las_Noches_de_Moscu-Madrid.html,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,416,,
9351,GRUPO SOLERA & ESENCIA RESTAURACION SL,4.0,0,1,0,0,0,1,7404.0,€€ - €€€,[],0,,,,,"['Avenida NAZARET', ' 8 BAJO;LOCAL', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23785345-Reviews-Grupo_Solera_Esencia_Restauracion_SL-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
9352,Prada a Tope,4.0,184,141,42,21,13,540,224.0,€€ - €€€,"['Europea', 'Española', 'Opciones vegetarianas']",1,4.0,4.0,4.0,4.0,"['Calle Principe 11', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1143297-Reviews-Prada_a_Tope-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,401,40.5475562,-3.6331927
9353,Limanta,4.5,29,3,3,0,4,40,2190.0,€€ - €€€,"['Peruana', 'Sudamericana']",0,4.5,5.0,4.0,,"['Avenida de Rafael Alberti 43', ' 28018 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23540714-Reviews-Limanta-Madrid.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40.384021,-3.642794
